sessionId,hour,day,week,month,year,weekday
448,0,1,1,1,1970,Thursday
414,0,1,1,1,1970,Thursday
414,0,1,1,1,1970,Thursday
448,0,1,1,1,1970,Thursday
414,0,1,1,1,1970,Thursday
414,0,1,1,1,1970,Thursday
448,0,1,1,1,1970,Thursday
448,0,1,1,1,1970,Thursday
414,0,1,1,1,1970,Thursday
414,0,1,1,1,1970,Thursday
414,0,1,1,1,1970,Thursday
414,0,1,1,1,1970,Thursday
414,0,1,1,1,1970,Thursday
218,0,1,1,1,1970,Thursday
218,0,1,1,1,1970,Thursday
218,0,1,1,1,1970,Thursday
218,0,1,1,1,1970,Thursday
120,0,1,1,1,1970,Thursday
462,0,1,1,1,1970,Thursday
462,0,1,1,1,1970,Thursday
472,0,1,1,1,1970,Thursday
472,0,1,1,1,1970,Thursday
446,0,1,1,1,1970,Thursday
446,0,1,1,1,1970,Thursday
472,0,1,1,1,1970,Thursday
446,0,1,1,1,1970,Thursday
472,0,1,1,1,1970,Thursday
472,0,1,1,1,1970,Thursday
472,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
435,0,1,1,1,1970,Thursday
464,0,1,1,1,1970,Thursday
464,0,1,1,1,1970,Thursday
464,0,1,1,1,1970,Thursday
480,0,1,1,1,1970,Thursday
480,0,1,1,1,1970,Thursday
438,0,1,1,1,1970,Thursday
345,0,1,1,1,1970,Thursday
438,0,1,1,1,1970,Thursday
438,0,1,1,1,1970,Thursday
389,0,1,1,1,1970,Thursday
438,0,1,1,1,1970,Thursday
389,0,1,1,1,1970,Thursday
389,0,1,1,1,1970,Thursday
389,0,1,1,1,1970,Thursday
389,0,1,1,1,1970,Thursday
389,0,1,1,1,1970,Thursday
389,0,1,1,1,1970,Thursday
136,0,1,1,1,1970,Thursday
412,0,1,1,1,1970,Thursday
466,0,1,1,1,1970,Thursday
466,0,1,1,1,1970,Thursday
470,0,1,1,1,1970,Thursday
483,0,1,1,1,1970,Thursday
262,0,1,1,1,1970,Thursday
428,0,1,1,1,1970,Thursday
428,0,1,1,1,1970,Thursday
428,0,1,1,1,1970,Thursday
428,0,1,1,1,1970,Thursday
428,0,1,1,1,1970,Thursday
377,0,1,1,1,1970,Thursday
377,0,1,1,1,1970,Thursday
490,0,1,1,1,1970,Thursday
318,0,1,1,1,1970,Thursday
490,0,1,1,1,1970,Thursday
344,0,1,1,1,1970,Thursday
344,0,1,1,1,1970,Thursday
344,0,1,1,1,1970,Thursday
454,0,1,1,1,1970,Thursday
344,0,1,1,1,1970,Thursday
344,0,1,1,1,1970,Thursday
449,0,1,1,1,1970,Thursday
450,0,1,1,1,1970,Thursday
450,0,1,1,1,1970,Thursday
450,0,1,1,1,1970,Thursday
450,0,1,1,1,1970,Thursday
491,0,1,1,1,1970,Thursday
450,0,1,1,1,1970,Thursday
491,0,1,1,1,1970,Thursday
491,0,1,1,1,1970,Thursday
491,0,1,1,1,1970,Thursday
491,0,1,1,1,1970,Thursday
450,0,1,1,1,1970,Thursday
450,0,1,1,1,1970,Thursday
450,0,1,1,1,1970,Thursday
316,0,1,1,1,1970,Thursday
316,0,1,1,1,1970,Thursday
316,0,1,1,1,1970,Thursday
489,0,1,1,1,1970,Thursday
316,0,1,1,1,1970,Thursday
489,0,1,1,1,1970,Thursday
316,0,1,1,1,1970,Thursday
489,0,1,1,1,1970,Thursday
316,0,1,1,1,1970,Thursday
489,0,1,1,1,1970,Thursday
316,0,1,1,1,1970,Thursday
489,0,1,1,1,1970,Thursday
497,0,1,1,1,1970,Thursday
497,0,1,1,1,1970,Thursday
497,0,1,1,1,1970,Thursday
497,0,1,1,1,1970,Thursday
496,0,1,1,1,1970,Thursday
496,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
496,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
503,0,1,1,1,1970,Thursday
503,0,1,1,1,1970,Thursday
496,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
247,0,1,1,1,1970,Thursday
247,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
247,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
374,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
75,0,1,1,1,1970,Thursday
75,0,1,1,1,1970,Thursday
75,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
502,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
507,0,1,1,1,1970,Thursday
507,0,1,1,1,1970,Thursday
505,0,1,1,1,1970,Thursday
505,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
505,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
399,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
399,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
399,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
501,0,1,1,1,1970,Thursday
501,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
501,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
501,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
478,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
478,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
513,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
512,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
512,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
294,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
500,0,1,1,1,1970,Thursday
500,0,1,1,1,1970,Thursday
500,0,1,1,1,1970,Thursday
500,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
371,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
371,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
429,0,1,1,1,1970,Thursday
371,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
371,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
371,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
371,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
371,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
494,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
487,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
481,0,1,1,1,1970,Thursday
514,0,1,1,1,1970,Thursday
514,0,1,1,1,1970,Thursday
510,0,1,1,1,1970,Thursday
510,0,1,1,1,1970,Thursday
379,0,1,1,1,1970,Thursday
506,0,1,1,1,1970,Thursday
519,0,1,1,1,1970,Thursday
492,0,1,1,1,1970,Thursday
492,0,1,1,1,1970,Thursday
413,0,1,1,1,1970,Thursday
413,0,1,1,1,1970,Thursday
413,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
463,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
380,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
380,0,1,1,1,1970,Thursday
380,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
442,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
453,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
453,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
474,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
508,0,1,1,1,1970,Thursday
430,0,1,1,1,1970,Thursday
430,0,1,1,1,1970,Thursday
430,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
528,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
471,0,1,1,1,1970,Thursday
471,0,1,1,1,1970,Thursday
528,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
528,0,1,1,1,1970,Thursday
475,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
528,0,1,1,1,1970,Thursday
475,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
528,0,1,1,1,1970,Thursday
475,0,1,1,1,1970,Thursday
475,0,1,1,1,1970,Thursday
475,0,1,1,1,1970,Thursday
475,0,1,1,1,1970,Thursday
475,0,1,1,1,1970,Thursday
475,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
475,0,1,1,1,1970,Thursday
525,0,1,1,1,1970,Thursday
525,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
515,0,1,1,1,1970,Thursday
528,0,1,1,1,1970,Thursday
515,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
528,0,1,1,1,1970,Thursday
515,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
520,0,1,1,1,1970,Thursday
524,0,1,1,1,1970,Thursday
520,0,1,1,1,1970,Thursday
524,0,1,1,1,1970,Thursday
524,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
524,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
517,0,1,1,1,1970,Thursday
517,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
499,0,1,1,1,1970,Thursday
499,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
499,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
499,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
499,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
545,0,1,1,1,1970,Thursday
545,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
545,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
545,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
545,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
547,0,1,1,1,1970,Thursday
547,0,1,1,1,1970,Thursday
541,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
547,0,1,1,1,1970,Thursday
541,0,1,1,1,1970,Thursday
547,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
527,0,1,1,1,1970,Thursday
527,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
527,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
550,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
542,0,1,1,1,1970,Thursday
546,0,1,1,1,1970,Thursday
546,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
39,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
486,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
417,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
417,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
537,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
556,0,1,1,1,1970,Thursday
364,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
364,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
509,0,1,1,1,1970,Thursday
509,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
509,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
509,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
509,0,1,1,1,1970,Thursday
509,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
415,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
415,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
415,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
415,0,1,1,1,1970,Thursday
415,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
415,0,1,1,1,1970,Thursday
415,0,1,1,1,1970,Thursday
415,0,1,1,1,1970,Thursday
415,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
551,0,1,1,1,1970,Thursday
551,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
411,0,1,1,1,1970,Thursday
539,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
3,0,1,1,1,1970,Thursday
3,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
484,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
484,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
484,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
484,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
484,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
484,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
484,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
484,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
58,0,1,1,1,1970,Thursday
58,0,1,1,1,1970,Thursday
58,0,1,1,1,1970,Thursday
58,0,1,1,1,1970,Thursday
58,0,1,1,1,1970,Thursday
553,0,1,1,1,1970,Thursday
58,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
58,0,1,1,1,1970,Thursday
553,0,1,1,1,1970,Thursday
58,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
457,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
529,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
479,0,1,1,1,1970,Thursday
548,0,1,1,1,1970,Thursday
